artist,title,currency,sale_year,sold,price,low_estimate,high_estimate,auction_title
mathew b. brady ,"Winter Quarters of a Cavalry Regiment in the Army of the Potomac, Near Brandy Station, Virginia, 1864",USD,2021.0,1,375.0,500.0,1000.0,Photography of the Civil War: Property from The Metropolitan Museum of Art
auguste herbin ,Composition abstraite,USD,2013.0,1,9375.0,7500.0,10000.0,IMPRESSIONIST/MODERN
andré derain ,La chapelle-sous-Crécy (Le Moulin),USD,2021.0,1,150000.0,100000.0,150000.0,IMPRESSIONIST AND MODERN ART DAY SALE
pablo picasso ,Tête de chèvre de profil (A.R. 105),USD,2019.0,1,6250.0,3125.0,4375.0,Picasso Ceramics Online
andy warhol ,Knife,USD,2017.0,1,6875.0,2000.0,3000.0,MANHATTA
jacques barraband ,Male Rainbow Lorikeet (Tricholglossus haematodus),USD,2017.0,1,75000.0,12500.0,18750.0,TOPOGRAPHICAL PICTURES
archibald thorburn ,Kittywakes,USD,2014.0,1,8593.75,7500.0,10000.0,SPORTING & WILDLIFE ART
robert rauschenberg ,Untitled (Insects),USD,2015.0,1,401000.0,180000.0,250000.0,POST-WAR AND CONTEMPORARY ART DAY SALE SESSION II
gerhard richter ,Miniatures,USD,2012.0,1,69062.5,18750.0,25000.0,POST WAR AND CONTEMPORARY ART DAY AUCTION
pablo picasso ,Visage de femme (A.R. 92),USD,2020.0,1,2656.25,1250.0,1875.0,Picasso Ceramics Online
david alfaro siqueiros ,"¿Flores, Si, y No?",USD,2019.0,1,93750.0,70000.0,90000.0,LATIN AMERICAN ART
salvador dalí ,Le cavalier à la tour,USD,2019.0,1,2655000.0,600000.0,900000.0,IMPRESSIONIST AND MODERN ART EVENING SALE
antoni tàpies ,Cinq X sur carton,USD,2019.0,1,72187.5,42000.0,63000.0,POST-WAR AND CONTEMPORARY ART VENTE DU JOUR
yayoi kusama ,Dots,USD,2013.0,1,408125.0,225000.0,312500.0,POST-WAR AND CONTEMPORARY ART DAY AUCTION
ben nicholson ,San Gimignano,USD,2020.0,1,20312.5,6250.0,8750.0,Prints & Multiples: Modern to Pop
pablo picasso ,Para Paco,USD,2018.0,1,46875.0,18750.0,25000.0,IMPRESSIONIST AND MODERN WORKS ON PAPER
serge poliakoff ,Composition,USD,2019.0,1,59062.5,26250.0,36750.0,POST-WAR AND CONTEMPORARY ART VENTE DU JOUR
brassaï ,"Graffiti (Série Masques et Visages), vers 1933",USD,2017.0,1,15750.0,10500.0,15750.0,PHOTOGRAPHIES
levi wells prentice ,Blue Mountain Lake,USD,2020.0,1,35000.0,20000.0,30000.0,American Art Online
irving penn ,"Lavender Glory Poppy, New York, 1968",USD,2019.0,1,144375.0,52500.0,73500.0,PHOTOGRAPHIES
willem de kooning ,Untitled (Two Women),USD,2020.0,1,437500.0,400000.0,600000.0,POST-WAR & CONTEMPORARY ART DAY SALE
gerhard richter ,Abstraktes Bild,USD,2019.0,1,441562.5,250000.0,375000.0,POST-WAR AND CONTEMPORARY ART DAY AUCTION
graham sutherland ,Somerset Maugham,USD,2015.0,1,100625.0,25000.0,37500.0,"MODERN BRITISH AND IRISH ART DAY SALE, LONDON"
dante gabriel rossetti ,"Study of Fanny Cornforth, bust-length",USD,2016.0,1,140625.0,37500.0,62500.0,"VICTORIAN, PRE-RAPHAELITE AND BRITISH IMPRESSIONIST ART"
fred cuming,Figures on the beach,USD,2015.0,1,2031.25,1250.0,1875.0,CHRISTIE'S INTERIORS - INCLUDING 20TH/21ST CENTURY PICTURES
r.b. kitaj,Isaac Babel,USD,2013.0,1,625.0,1250.0,2500.0,MODERN BRITISH AND IRISH ART
"graham sutherland, o.m ",Head,USD,2017.0,1,10937.5,8750.0,12500.0,IMPRESSIONIST AND MODERN WORKS ON PAPER
jorge severino ,Untitled,USD,2018.0,1,11875.0,6000.0,8000.0,Latin American Art Online
berlinde de bruyckere ,K 21,USD,2012.0,1,271562.5,225000.0,312500.0,POST-WAR AND CONTEMPORARY ART EVENING AUCTION
david smith ,Agricola IV,USD,2015.0,1,5989000.0,5000000.0,7000000.0,POST-WAR AND CONTEMPORARY ART EVENING SALE
john graham ,Untitled,USD,2017.0,1,32500.0,20000.0,30000.0,THE COLLECTION OF PAUL F. WALTER
sir george frampton,Enid the Fair,USD,2019.0,1,8593.75,7500.0,11250.0,"BRITISH ART: VICTORIAN, PRE-RAPHAELITE & BRITISH IMPRESSIONIST ART"
rembrandt harmensz. van rijn ,"A ragged Peasant with his Hands behind him, holding a Stick (B., Holl. 172; H. 16)",USD,2013.0,1,13281.25,5000.0,7500.0,"OLD MASTER, MODERN & CONTEMPORARY PRINTS"
sir ernest henry shackleton,"Sir Ernest Shackleton's miniatures, as worn",USD,2020.0,1,93750.0,37500.0,62500.0,Topographical Pictures including China Trade Paintings
victor pasmore ,Soft is the Sound of the Ocean,USD,2017.0,1,3000.0,2500.0,3500.0,Contemporary Edition
gerald cassidy ,Two Indians Racing Before a Storm,USD,2014.0,1,209000.0,60000.0,80000.0,AMERICAN ART
john emms ,"Old Joe, with Pleasant, Pastime, Barmaid, Bonnylass, Dashwood, Speedwell, Jack, Glory, Regent, Brilliant and Sentinel",USD,2012.0,1,46562.5,37500.0,62500.0,SPORTING AND WILDLIFE ART
pierre bonnard ,"Étude pour ""Nu""",USD,2017.0,1,14437.5,6300.0,8400.0,UNE COLLECTION FRANÇAISE: PASSION PARTAGÉE D'UN COUPLE D'AMATEURS
wolfgang paalen ,Nuit tropicale,USD,2022.0,1,10584.0,8400.0,12600.0,UNE PASSION SURRÉALISTE : COLLECTION INNA & BORIS SALOMON
takashi murakami ,Flowers Have Bloomed,USD,2022.0,1,1392.3,780.0,1040.0,No Regrets: 20/21 Art Online: All Editions
dante gabriel rossetti ,"Joshua, a design for stained glass",USD,2018.0,1,6562.5,1250.0,1875.0,"BRITISH ART: VICTORIAN, PRE RAPHAELITE & BRITISH IMPRESSIONIST ART"
sir peter blake,Calendar: May,USD,2015.0,1,12500.0,6250.0,10000.0,"MODERN BRITISH AND IRISH ART DAY SALE, LONDON"
francisco de goya y lucientes ,It is time (Ya es hora) Plate 80 from: Los Caprichos,USD,2020.0,1,4000.0,2500.0,3500.0,The Sleep of Reason: Francisco Goya’s Los Caprichos
lucy skaer ,Tragedy No Us Touched Has,USD,2012.0,1,1562.5,2500.0,3750.0,POST WAR AND CONTEMPORARY ART 1990 TO NOW
jesús rafael soto ,Ambivalencia Altmayer,USD,2018.0,1,360500.0,200000.0,250000.0,LATIN AMERICAN ART
richard bosman ,Stabbing (or) Deadly Encounter,USD,2020.0,1,6875.0,2500.0,3500.0,First Open | Online
edgar degas ,Femme assise s'essuyant le côté gauche,USD,2012.0,1,1031562.5,225000.0,312500.0,IMPRESSIONIST/MODERN ART EVENING SALE
marc chagall ,Scène de café,USD,2015.0,1,4375.0,6250.0,8750.0,IMPRESSIONIST & MODERN ART
william turnbull ,Flower drawing; Still life with jars,USD,2016.0,1,860.0,2500.0,3750.0,THE LESLIE WADDINGTON COLLECTION PART II
joan miró ,Sculptures,USD,2020.0,1,7031.25,3125.0,4375.0,PRINTS & MULTIPLES
alan saret ,Untitled,USD,2017.0,1,5625.0,3000.0,5000.0,THE COLLECTION OF PAUL F. WALTER
francis bacon ,Triptych,USD,2020.0,1,18750.0,15000.0,20000.0,Working from Home: Prints and Multiples
raoul dufy ,La course à Belmont Park,USD,2016.0,1,67187.5,31250.0,43750.0,IMPRESSIONIST & MODERN WORKS ON PAPER
andy warhol ,Julian Schnabel,USD,2022.0,1,2016.0,2000.0,3000.0,The Andy Warhol Diaries
jean carzou ,Port,USD,2012.0,1,591.15,210.0,315.0,COLLECTION HENRI-GEORGES ET INÈS CLOUZOT - VENTE AU PROFIT DU SECOURS CATHOLIQUE
francis bacon ,Triptych 1986-7,USD,2022.0,1,48074007.5,43750000.0,68750000.0,20TH/21ST CENTURY: LONDON EVENING SALE
henri matisse ,Nu couché de dos,USD,2017.0,1,6250.0,6000.0,8000.0,Modern Edition
simeon solomon ,The Boy John,USD,2018.0,1,10625.0,2500.0,3750.0,VICTORIAN PRE-RAPHAELITE & BRITISH IMPRESSIONIST ART
henri matisse ,Autoportrait,USD,2013.0,1,317000.0,150000.0,250000.0,A DIALOGUE THROUGH ART: WORKS FROM THE JAN KRUGIER COLLECTION DAY SALE
igor mitoraj ,Torso con C,USD,2020.0,1,28875.0,21000.0,31500.0,Post-War & Contemporary Art: Amsterdam
kees van dongen ,Tête de femme de profil,USD,2014.0,1,40625.0,25000.0,37500.0,IMPRESSIONIST/MODERN WORKS ON PAPER
pablo picasso ,Tête de chèvre de profil (A.R. 111),USD,2018.0,1,14062.5,2500.0,3125.0,Picasso Ceramics - Online
georg baselitz ,Der neue Typ (The New Type),USD,2016.0,1,393125.0,275000.0,375000.0,POST-WAR AND CONTEMPORARY ART DAY AUCTION
jim lambie ,Durutti Column,USD,2020.0,1,6875.0,8000.0,12000.0,First Open | Online
tom edwin mostyn,"Anstay Cove, Devon",USD,2016.0,1,13281.25,7500.0,10000.0,"VICTORIAN, PRE-RAPHAELITE & BRITISH IMPRESSIONIST ART"
andré lhote ,Nu aux coussins,USD,2014.0,1,32812.5,21000.0,31500.0,ART MODERNE
william marshall brown ,The toy boat,USD,2013.0,1,13281.25,7500.0,12500.0,"VICTORIAN, BRITISH AND IMPRESSIONIST ART"
john william godward,An Offering to Venus,USD,2016.0,1,288125.0,312500.0,437500.0,"VICTORIAN, PRE-RAPHAELITE AND BRITISH IMPRESSIONIST ART"
callum innes ,Exposed Painting Paynes Grey/Yellow Oxide,USD,2020.0,1,18750.0,12500.0,18750.0,MODERN BRITISH ART
marc chagall ,Profil pour Kollek Familie,USD,2014.0,1,4062.5,3750.0,6250.0,IMPRESSIONIST/MODERN ART
pablo picasso ,Femme du barbu (A.R. 193),USD,2020.0,1,43750.0,31250.0,37500.0,Picasso Ceramics
milton avery ,Untitled (Landscape),USD,2021.0,1,21250.0,20000.0,30000.0,AMERICAN ART
gifford beal ,Figures Under Trees,USD,2018.0,1,2125.0,2000.0,3000.0,American Art Online
arman ,Cube téléphone noir,USD,2017.0,1,15750.0,10500.0,15750.0,ART CONTEMPORAIN - VENTE DU JOUR
sam francis ,Untitled,USD,2021.0,1,203125.0,75000.0,100000.0,POST-WAR AND CONTEMPORARY ART DAY SALE
richard avedon ,"Dovima with Elephants, Evening Dress by Dior, Cirque d’Hiver, Paris, 1955",USD,2019.0,1,275100.0,262500.0,367500.0,ICONS OF GLAMOUR & STYLE : THE CONSTANTINER COLLECTION
sol lewitt ,Irregular Grid,USD,2012.0,1,43750.0,30000.0,50000.0,FIRST OPEN POST-WAR AND CONTEMPORARY ART
arman ,À Ma Jolie,USD,2019.0,1,10625.0,4000.0,6000.0,CONTEMPORARY EDITION
auguste rodin ,"Buste de Victor Hugo dit, à l'illustre maître",USD,2017.0,1,125000.0,70000.0,100000.0,IMPRESSIONIST AND MODERN ART DAY SALE
simeon solomon ,Offering the First-Fruits of the Harvest,USD,2016.0,1,23437.5,18750.0,25000.0,"VICTORIAN, PRE-RAPHAELITE AND BRITISH IMPRESSIONIST ART"
marino marini ,Cavallo di profilo,USD,2022.0,1,86625.0,31250.0,43750.0,IMPRESSIONIST AND MODERN ART DAY AND WORKS ON PAPER SALE
claude monet ,La maison dans les roses,USD,2012.0,1,2291562.5,1875000.0,2500000.0,IMPRESSIONIST/MODERN ART EVENING SALE
a. r. penck ,Standart-remember 1968,USD,2014.0,1,78125.0,50000.0,75000.0,POST-WAR AND CONTEMPORARY ART DAY AUCTION
eddie martinez ,Owl with Still Life,USD,2020.0,1,250000.0,50000.0,75000.0,POST-WAR AND CONTEMPORARY ART DAY SALE
pablo picasso ,Le Thé: Deux Femmes nues et un chat,USD,2020.0,1,40000.0,15000.0,20000.0,PRINTS AND MULTIPLES
pablo picasso ,Visage no. 125 (A.R. 477),USD,2021.0,1,12500.0,6000.0,8000.0,Picasso Ceramics Online
henri matisse ,Chinoise au visage de face,USD,2020.0,1,8750.0,7000.0,10000.0,Matisse on Paper: Prints & Drawings from the Estate of Jacquelyn Miller Matisse
paul cezanne ,Route tournante,USD,2014.0,1,423125.0,375000.0,625000.0,IMPRESSIONIST/MODERN WORKS ON PAPER
sigmar polke ,Farbprobe (Auripigment) (Colour Test (Orpiment)),USD,2017.0,1,78750.0,68250.0,89250.0,POST-WAR AND CONTEMPORARY ART
emil nolde ,"Marschlandschaft unter roten Wolken, Utenwarf",USD,2013.0,1,361562.5,162500.0,237500.0,IMPRESSIONIST/MODERN WORKS ON PAPER
andy warhol ,Knives,USD,2021.0,1,4000.0,3000.0,5000.0,First Open | Post-War & Contemporary Art
arman ,Cube Violon Brisé,USD,2017.0,1,10500.0,10500.0,15750.0,ART CONTEMPORAIN - VENTE DU JOUR
egon schiele ,Mann auf dem Bauch liegend,USD,2013.0,1,1171562.5,375000.0,500000.0,IMPRESSIONIST/MODERN WORKS ON PAPER
lucio fontana ,"Concetto spaziale, Attese",USD,2021.0,1,840000.0,682500.0,892500.0,POST WAR & CONTEMPORARY ART
andré masson ,Le rêve d'une nonne,USD,2013.0,1,7031.25,6250.0,8750.0,IMPRESSIONIST/MODERN
guy taplin ,Preening swan,USD,2012.0,1,3125.0,2500.0,3750.0,SPORTING AND WILDLIFE ART
antonio saura ,Brigitte Bardot,USD,2015.0,1,203175.0,126000.0,189000.0,ART CONTEMPORAIN VENTE DU SOIR
eugène zak ,Les marionnettes,USD,2019.0,1,109375.0,62500.0,87500.0,IMPRESSIONIST AND MODERN ART DAY SALE
gerhard richter ,Loo Paper,USD,2012.0,1,34375.0,25000.0,37500.0,POST WAR AND CONTEMPORARY ART DAY AUCTION
cyrus edwin dallin ,On the War Path,USD,2020.0,1,32500.0,30000.0,50000.0,American Art Online
wilfrid gabriel de glehn,"The lagoon, Venice",USD,2015.0,1,2343.75,2500.0,3750.0,"VICTORIAN, PRE-RAPHAELITE & BRITISH IMPRESSIONIST ART; MARITIME ART; SPORTING & WILDLIFE ART"
alexander calder ,Untitled,USD,2016.0,1,2527500.0,2500000.0,4500000.0,POST-WAR & CONTEMPORARY ART EVENING SALE
thomas hart benton ,Ozark Autumn,USD,2015.0,1,4869000.0,2000000.0,3000000.0,AMERICAN ART
pablo picasso ,Le dormeur,USD,2014.0,1,26250.0,26250.0,36750.0,MODERN ART
jean dubuffet ,Marche en campagne (Webel 1171),USD,2016.0,1,5937.5,3750.0,6250.0,FIRST OPEN | EDITIONS
victor brauner ,Personnage à la baignoire,USD,2014.0,1,9375.0,7500.0,10000.0,IMPRESSIONIST/MODERN WORKS ON PAPER
allen jones ,Spice (Lloyd 52),USD,2013.0,1,2812.5,1000.0,1500.0,PRINTS & MULTIPLES
rembrandt harmensz. van rijn ,The Flight into Egypt: crossing a Brook,USD,2017.0,1,14062.5,10000.0,15000.0,PRINTS & MULTIPLES
rené magritte ,Sans titre,USD,2019.0,1,3750.0,5000.0,7500.0,IMPRESSIONIST AND MODERN WORKS ON PAPER
sigmar polke ,Untitled,USD,2016.0,1,70312.5,62500.0,87500.0,FIRST OPEN | POST-WAR AND CONTEMPORARY ART | LONDON
kees van bohemen ,Ochtendwandeling,USD,2015.0,1,21000.0,8400.0,12600.0,MODERN ART
claude monet ,L'église à Vétheuil,USD,2018.0,1,3132500.0,1500000.0,2500000.0,IMPRESSIONIST AND MODERN ART EVENING SALE INCLUDING PROPERTY FROM THE COLLECTION OF HERBERT AND ADELE KLAPPER
michael ayrton ,Man at anvil,USD,2012.0,1,8593.75,3750.0,6250.0,MODERN BRITISH AND IRISH ART
louis david saugy ,"Montée à l'alpage, 1945",USD,2016.0,1,18360.0,15300.0,25500.0,SWISS ART
niki de saint phalle ,Sagittarius vase,USD,2013.0,1,27562.5,12600.0,18900.0,"DAGNY ET JAN RUNNQVIST, GALERIE BONNIER, UN DEMI-SIÈCLE DE PASSION ET D'ENGAGEMENTS ARTISTIQUES"
gerhard richter ,25.3.08,USD,2015.0,1,70312.5,25000.0,37500.0,POST-WAR AND CONTEMPORARY ART DAY AUCTION
marcel duchamp ,Tutu,USD,2016.0,1,68750.0,20000.0,30000.0,IMPRESSIONIST & MODERN ART WORKS ON PAPER SALE
mark grotjahn ,Untitled (Full Color Butterfly Up the Middle White Sides 748),USD,2017.0,1,612500.0,500000.0,700000.0,POST-WAR & CONTEMPORARY ART AFTERNOON SESSION
edward william cooke,"View across the Lagoon, Venice, sunset",USD,2012.0,1,28125.0,25000.0,37500.0,VICTORIAN & BRITISH IMPRESSIONIST ART
pablo picasso ,Sans titre,USD,2014.0,1,21875.0,12500.0,18750.0,IMPRESSIONIST/MODERN WORKS ON PAPER
henry taylor ,Untitled,USD,2019.0,1,3125.0,2500.0,3750.0,First Open | Online
georges hugnet ,Homme qui marche,USD,2015.0,1,1837.5,2100.0,3150.0,UN UNIVERS SURRÉALISTE: SUCCESSION MYRTILLE ET GEORGES HUGNET
stephan balkenhol ,Man with Boat,USD,2019.0,1,62500.0,50000.0,70000.0,First Open | Online
damien hirst ,Mickey,USD,2015.0,1,50000.0,18750.0,25000.0,PRINTS & MULTIPLES: FIRST IMPRESSION
albert marquet ,Le Grammont vu de Lausanne,USD,2017.0,1,37500.0,25000.0,37500.0,IMPRESSIONIST AND MODERN ART DAY SALE
paul klee ,Ausblick aus e. Wald,USD,2018.0,1,225000.0,200000.0,300000.0,IMPRESSIONIST AND MODERN ART WORKS ON PAPER
arnulf rainer ,Rote Hand (Red Hand),USD,2021.0,1,118125.0,73500.0,105000.0,20th/21st Century: Amsterdam
sir alfred james munnings. ,"Looking across the river Barle, Withypool, Devon",USD,2015.0,1,53125.0,6250.0,10000.0,"VICTORIAN, PRE RAPHAELITE & BRITISH IMPRESSIONIST ART"
maria spartali stillman ,"A lady with peacocks in a garden, an Italianate landscape beyond",USD,2014.0,1,13281.25,6250.0,8750.0,"VICTORIAN, PRE-RAPHAELITE & BRITISH IMPRESSIONIST ART"
kurt schwitters ,Ohne titel (Kork-Butterbrot),USD,2017.0,1,200000.0,70000.0,100000.0,IMPRESSIONIST AND MODERN ART WORKS ON PAPER SALE
pablo picasso ,Oiseau sur la branche (A.R. 175),USD,2019.0,1,4375.0,1250.0,2500.0,Picasso Ceramics Online
giulio paolini ,Untitled,USD,2016.0,1,4987.5,4200.0,6300.0,POST-WAR AND CONTEMPORARY ART
guy bardone ,Plage de la Costa Brava; and a companion painting,USD,2013.0,1,4375.0,2000.0,3000.0,INTERIORS
pablo picasso ,Autoportrait,USD,2021.0,1,676200.0,210000.0,315000.0,COLLECTION GERARD VALKIER : A LIFETIME JOURNEY WITH ART.
eddie martinez ,Untitled,USD,2020.0,1,23750.0,8000.0,12000.0,First Open
max beckmann ,Tanzendes Paar,USD,2018.0,1,4687.5,3750.0,6250.0,PRINTS AND MULTIPLES
marc chagall ,L'Arbre,USD,2013.0,1,509000.0,400000.0,600000.0,IMPRESSIONIST & MODERN WORKS ON PAPER SALE
andré derain ,Bords de rivière,USD,2019.0,1,4715000.0,4000000.0,6000000.0,IMPRESSIONIST AND MODERN ART EVENING SALE
joan mitchell ,Untitled,USD,2018.0,1,9087500.0,7000000.0,9000000.0,POST-WAR AND CONTEMPORARY ART EVENING SALE
andy warhol ,Jackie,USD,2016.0,1,799500.0,800000.0,1200000.0,POST-WAR & CONTEMPORARY ART MORNING SALE
henri matisse ,Tête de femme au chapeau,USD,2014.0,1,62500.0,50000.0,70000.0,IMPRESSIONIST & MODERN WORKS ON PAPER INCLUDING PROPERTY FROM THE ESTATE OF EDGAR M. BRONFMAN
maurice braun ,"Pond at Old Lyme, Connecticut",USD,2015.0,1,20000.0,20000.0,30000.0,AMERICAN ART
henry thomas alken ,Get out of the way Sir; This fence is like small pox; Clearing the ditch; and Across the fields,USD,2014.0,1,1093.75,1000.0,1500.0,SPORTING & WILDLIFE ART
paul jacoulet ,Le Pacifique mysterieux. Mers du Sud (1951),USD,2019.0,1,3750.0,3750.0,6250.0,TOPOGRAPHICAL PICTURES INCLUDING SELECTIONS FROM THE KELTON COLLECTION
louis h. grimshaw ,"The Mansion House, London",USD,2016.0,1,96875.0,50000.0,75000.0,"VICTORIAN, PRE-RAPHAELITE AND BRITISH IMPRESSIONIST ART"
pablo picasso ,Inès assise,USD,2022.0,1,598500.0,375000.0,625000.0,20TH/21ST CENTURY: LONDON EVENING SALE
pablo picasso ,"Couple posant pour un peintre, from: Séries 347",USD,2021.0,1,7812.5,1875.0,2500.0,Prints & Multiples
yayoi kusama ,Pumpkin,USD,2013.0,1,30000.0,6000.0,8000.0,FIRST OPEN
fernand léger ,Nid d'oiseaux avec panneau bleu,USD,2014.0,1,28125.0,25000.0,37500.0,IMPRESSIONIST/MODERN WORKS ON PAPER
tamuna sirbiladze ,Pickled Ass (from Map 3),USD,2019.0,1,2656.25,3750.0,6250.0,First Open | Online
archibald thorburn ,Grouse shooting,USD,2013.0,1,2500.0,1875.0,2500.0,SPORTING & WILDLIFE ART
henri matisse ,Catherinette,USD,2020.0,1,15000.0,6000.0,8000.0,Matisse on Paper: Prints & Drawings from the Estate of Jacquelyn Miller Matisse
rob van koningsbruggen ,Untitled,USD,2016.0,1,13125.0,8400.0,12600.0,POST-WAR AND CONTEMPORARY ART
tamuna sirbiladze ,Untitled (From Map 2),USD,2021.0,1,3125.0,2500.0,3750.0,First Open: Post-War and Contemporary Art Online
heinz mack ,Dynamische Struktur (Dynamic Structure),USD,2018.0,1,234675.0,210000.0,315000.0,POST-WAR & CONTEMPORARY ART
antonius höckelmann ,Sans titre,USD,2021.0,1,3937.5,525.0,735.0,COLLECTION GERARD VALKIER : A LIFETIME JOURNEY WITH ART.
pablo picasso ,Femme se coiffant,USD,2018.0,1,8448437.5,3125000.0,4375000.0,IMPRESSIONIST AND MODERN ART EVENING SALE
robert edward morrison ,Reverie,USD,2015.0,1,8593.75,2500.0,5000.0,"VICTORIAN, PRE RAPHAELITE & BRITISH IMPRESSIONIST ART, MARITIME ART, SPORTING & WILDLIFE ART"
bridget riley ,Sequence Study; No 1,USD,2012.0,1,72100.0,40000.0,60000.0,POST-WAR & CONTEMPORARY ART AFTERNOON SESSION
edward burra ,O'Neill (The Barman),USD,2021.0,1,65625.0,31250.0,43750.0,MODERN BRITISH AND IRISH ART DAY SALE
henri martin ,Jeune femme nue,USD,2018.0,1,68750.0,70000.0,100000.0,IMPRESSIONIST AND MODERN ART DAY SALE
darren woodhead ,Two ptarmigan; peregrine falcon; ptarmigan,USD,2017.0,1,4062.5,1500.0,2250.0,"The Astor Collection from Tillypronie, Aberdeenshire"
raymond pettibon ,Untitled,USD,2020.0,1,6250.0,6000.0,8000.0,First Open | Online
alighiero boetti ,Cinepresa e aste da microfono,USD,2016.0,1,83475.0,10500.0,15750.0,ART CONTEMPORAIN VENTE DU JOUR
jasper johns ,Flags I (ULAE 128),USD,2013.0,1,989000.0,250000.0,350000.0,POST-WAR AND CONTEMPORARY MORNING SESSION
horace fisher ,The orange sellers,USD,2015.0,1,5625.0,5000.0,7500.0,"VICTORIAN, PRE RAPHAELITE & BRITISH IMPRESSIONIST ART"
john cyril harrison ,A golden eagle in flight above a rocky landscape,USD,2017.0,1,5000.0,1000.0,1500.0,"The Astor Collection from Tillypronie, Aberdeenshire"
andy warhol ,Diana Ross and Barry Diller,USD,2022.0,1,4032.0,4000.0,6000.0,The Andy Warhol Diaries
antonio maria zanetti i,"The Interior of a Temple, or: The Pagans assemble around the Statue of Jupiter to worship",USD,2020.0,1,3125.0,3750.0,5000.0,Old Master Prints
pablo picasso ,Françoise en soleil,USD,2018.0,1,18750.0,18000.0,25000.0,PRINTS AND MULTIPLES
peter kuhfeld ,"Enfilade towards the Grand Canal, Palazzo Barbaro",USD,2020.0,1,5468.75,1250.0,2500.0,"CHIEVELEY HOUSE, BERKSHIRE AND FIVE PRIVATE COLLECTIONS"
rene auberjonois ,"Lens, 1902",USD,2016.0,1,14688.0,15300.0,20400.0,SWISS ART
sam francis ,Leo Rising (SFE 078),USD,2019.0,1,6250.0,5000.0,7000.0,CONTEMPORARY EDITION
william pope.l ,Gray People Fink Sunshine,USD,2021.0,1,8593.75,5000.0,7500.0,First Open: Post-War & Contemporary Art Online
pablo picasso ,Pichet têtes (A.R. 221),USD,2021.0,1,10000.0,2500.0,3500.0,Picasso Ceramics Online
mariano rodríguez ,Pelea de gallos,USD,2016.0,1,1087500.0,800000.0,1200000.0,LATIN AMERICAN ART
roger de la fresnaye ,"La conquête de l'air, avec deux personnages",USD,2017.0,1,2489025.0,1050000.0,1575000.0,ART IMPRESSIONNISTE ET MODERNE
julian schnabel ,Untitled (For Rose),USD,2013.0,1,3750.0,3000.0,5000.0,FIRST OPEN: SUMMER EDITION
francisco de goya y lucientes ,Los Desastres de la Guerra,USD,2017.0,1,62500.0,12500.0,18750.0,PRINTS AND MULTIPLES
ellsworth kelly ,Blue/Red-Orange,USD,2016.0,1,6875.0,3000.0,5000.0,FIRST OPEN | EDITIONS
pablo picasso ,Tête de faune (A.R. 51),USD,2020.0,1,12500.0,5000.0,7000.0,Picasso Ceramics
liu lui ,Three Muses,USD,2014.0,1,184500.0,180000.0,270000.0,ASIAN AND WESTERN 20TH CENTURY & CONTEMPORARY ART
pablo picasso ,"Sculpteurs, modèles et sculpture, from La Suite Vollard",USD,2018.0,1,13750.0,7000.0,10000.0,PRINTS AND MULTIPLES
eero saarinen ,"TWO 'GRASSHOPPER' LOUNGE CHAIRS, DESIGNED 1950",USD,2018.0,1,8750.0,4000.0,6000.0,JF CHEN COLLECTION
pablo picasso ,Le modèle dans l'atelier,USD,2022.0,1,4552500.0,3750000.0,5000000.0,20TH/21ST CENTURY: LONDON EVENING SALE
edzard koning ,Town view by night,USD,2013.0,1,2625.0,1260.0,1680.0,NINETEEN TO NOW
robert rauschenberg ,"Statue of Liberty, from New York, New York",USD,2017.0,1,4000.0,3000.0,5000.0,Contemporary Edition
marc chagall ,La Nuit de Saint Paul,USD,2020.0,1,4687.5,3125.0,4375.0,Prints & Multiples: Modern to Pop
